Date,Close
2016-10-10,618.72
2016-10-09,617.42
2016-10-08,619.5
2016-10-07,617.98
2016-10-06,611.88
2016-10-05,613.16
2016-10-04,610.34
2016-10-03,612.99
2016-10-02,612.4
2016-10-01,615.65
2016-09-30,608.99
2016-09-29,605.99
2016-09-28,605.04
2016-09-27,605.71
2016-09-26,607.08
2016-09-25,601.67
2016-09-24,603.68
2016-09-23,602.96
2016-09-22,596.21
2016-09-21,597
2016-09-20,605.6
2016-09-19,608.6
2016-09-18,611.4
2016-09-17,607.92
2016-09-16,607.93
2016-09-15,605.44
2016-09-14,608.43
2016-09-13,608.63
2016-09-12,606.74
2016-09-11,607.94
2016-09-10,623.74
2016-09-09,622.07
2016-09-08,627.97
2016-09-07,615.21
2016-09-06,612.99
2016-09-05,605.69
2016-09-04,611.92
2016-09-03,600.91
2016-09-02,576.21
2016-09-01,573.02
2016-08-31,572.89
2016-08-30,574.95
2016-08-29,573.21
2016-08-28,575.41
2016-08-27,570.84
2016-08-26,579.29
2016-08-25,575.58
2016-08-24,578.47
2016-08-23,582.39
2016-08-22,585.2
2016-08-21,581.29
2016-08-20,581.87
2016-08-19,573.67
2016-08-18,574.09
2016-08-17,574.45
2016-08-16,579.02
2016-08-15,567.79
2016-08-14,574.99
2016-08-13,586.45
2016-08-12,587.74
2016-08-11,587.91
2016-08-10,594.94
2016-08-09,586.45
2016-08-08,591.48
2016-08-07,595.14
2016-08-06,591.71
2016-08-05,583
2016-08-04,587.5
2016-08-03,573.36
2016-08-02,537.47
2016-08-01,605.2
2016-07-31,626.97
2016-07-30,655.87
2016-07-29,657
2016-07-28,657.4
2016-07-27,657.35
2016-07-26,654.06
2016-07-25,657.79
2016-07-24,661
2016-07-23,657.5
2016-07-22,654.67
2016-07-21,667.28
2016-07-20,666.92
2016-07-19,673.98
2016-07-18,675.5
2016-07-17,680
2016-07-16,666.32
2016-07-15,667.48
2016-07-14,661.65
2016-07-13,655.34
2016-07-12,666.56
2016-07-11,650.97
2016-07-10,652.44
2016-07-09,657.61
2016-07-08,667.33
2016-07-07,641.97
2016-07-06,678.79
2016-07-05,669.87
2016-07-04,681.98
2016-07-03,663.55
2016-07-02,704.95
2016-07-01,678.19
2016-06-30,673.49
2016-06-29,639.42
2016-06-28,648.43
2016-06-27,657.87
2016-06-26,638.56
2016-06-25,673.71
2016-06-24,669.98
2016-06-23,631.1
2016-06-22,604.5
2016-06-21,667.66
2016-06-20,703.12
2016-06-19,768.76
2016-06-18,758.99
2016-06-17,752.26
2016-06-16,769.76
2016-06-15,698.78
2016-06-14,684.95
2016-06-13,706.01
2016-06-12,677.86
2016-06-11,609.5
2016-06-10,580.31
2016-06-09,577.46
2016-06-08,583.21
2016-06-07,579.71
2016-06-06,586.77
2016-06-05,575.17
2016-06-04,576.31
2016-06-03,571.25
2016-06-02,537.87
2016-06-01,534.84
2016-05-31,531.34
2016-05-30,532.55
2016-05-29,525.22
2016-05-28,523.25
2016-05-27,471.27
2016-05-26,454.97
2016-05-25,451.49
2016-05-24,446.99
2016-05-23,445.67
2016-05-22,442.48
2016-05-21,446.28
2016-05-20,445.65
2016-05-19,438.38
2016-05-18,455.56
2016-05-17,454.19
2016-05-16,455.66
2016-05-15,461.47
2016-05-14,458.9
2016-05-13,457.98
2016-05-12,456.48
2016-05-11,454.37
2016-05-10,452.78
2016-05-09,464.16
2016-05-08,462.79
2016-05-07,461.91
2016-05-06,462.31
2016-05-05,449.98
2016-05-04,448.68
2016-05-03,452.21
2016-05-02,446.42
2016-05-01,456.98
2016-04-30,454.02
2016-04-29,458.82
2016-04-28,451.68
2016-04-27,445.31
2016-04-26,470.59
2016-04-25,466.17
2016-04-24,464.46
2016-04-23,455.69
2016-04-22,448.41
2016-04-21,452.25
2016-04-20,442.96
2016-04-19,437.06
2016-04-18,430.97
2016-04-17,431
2016-04-16,433.39
2016-04-15,430.93
2016-04-14,426.32
2016-04-13,425.58
2016-04-12,427.8
2016-04-11,423.94
2016-04-10,423.4
2016-04-09,419.46
2016-04-08,419.48
2016-04-07,421.99
2016-04-06,421.46
2016-04-05,422.36
2016-04-04,419.47
2016-04-03,420.16
2016-04-02,419.95
2016-04-01,417.68
2016-03-31,416.03
2016-03-30,412.79
2016-03-29,416.39
2016-03-28,423
2016-03-27,425.3
2016-03-26,416.97
2016-03-25,416.41
2016-03-24,412.95
2016-03-23,417.53
2016-03-22,416.66
2016-03-21,412
2016-03-20,411.27
2016-03-19,410.2
2016-03-18,409.65
2016-03-17,418.41
2016-03-16,416.07
2016-03-15,415.41
2016-03-14,415.02
2016-03-13,412.52
2016-03-12,410.58
2016-03-11,419.39
2016-03-10,415.98
2016-03-09,412.8
2016-03-08,411.18
2016-03-07,412.21
2016-03-06,403.24
2016-03-05,396.08
2016-03-04,407.35
2016-03-03,418.8
2016-03-02,420.39
2016-03-01,433.08
2016-02-29,436.44
2016-02-28,433.73
2016-02-27,433.12
2016-02-26,430.85
2016-02-25,423.54
2016-02-24,423.94
2016-02-23,419.97
2016-02-22,437.55
2016-02-21,438.56
2016-02-20,437.46
2016-02-19,420.72
2016-02-18,421.19
2016-02-17,415.2
2016-02-16,407.42
2016-02-15,398.95
2016-02-14,406.59
2016-02-13,391
2016-02-12,382.05
2016-02-11,378.23
2016-02-10,378.44
2016-02-09,372.68
2016-02-08,371.14
2016-02-07,377.49
2016-02-06,375.44
2016-02-05,384.5
2016-02-04,387.99
2016-02-03,368.87
2016-02-02,372.93
2016-02-01,371.33
2016-01-31,367.95
2016-01-30,378.46
2016-01-29,378.68
2016-01-28,379.61
2016-01-27,394.79
2016-01-26,391.54
2016-01-25,391.4
2016-01-24,403.05
2016-01-23,387.5
2016-01-22,382.9
2016-01-21,409.38
2016-01-20,418.54
2016-01-19,375.27
2016-01-18,384.89
2016-01-17,378.46
2016-01-16,388.7
2016-01-15,357.53
2016-01-14,430.03
2016-01-13,432.77
2016-01-12,434.01
2016-01-11,449.19
2016-01-10,449.99
2016-01-09,450.38
2016-01-08,454.44
2016-01-07,459.07
2016-01-06,430.87
2016-01-05,433.34
2016-01-04,433.85
2016-01-03,431.91
2016-01-02,435.4
2016-01-01,435.66
2015-12-31,430.35
2015-12-30,427.95
2015-12-29,433.89
2015-12-28,421.94
2015-12-27,424.72
2015-12-26,419.41
2015-12-25,455.84
2015-12-24,455.74
2015-12-23,442.43
2015-12-22,433.92
2015-12-21,436.81
2015-12-20,442.22
2015-12-19,461.29
2015-12-18,463.17
2015-12-17,455.5
2015-12-16,453.97
2015-12-15,464.27
2015-12-14,444.01
2015-12-13,433.83
2015-12-12,436.87
2015-12-11,452.95
2015-12-10,415.68
2015-12-09,418.39
2015-12-08,418.94
2015-12-07,394.73
2015-12-06,387.55
2015-12-05,387.99
2015-12-04,363.98
2015-12-03,361.77
2015-12-02,360
2015-12-01,362.68
2015-11-30,376.86
2015-11-29,372.24
2015-11-28,357.24
2015-11-27,358.19
2015-11-26,352.57
2015-11-25,328.98
2015-11-24,321
2015-11-23,323
2015-11-22,323.71
2015-11-21,327
2015-11-20,322.39
2015-11-19,326.41
