date,ETH_price,total_volume,market_cap,coin_name
00:00.0,217.9534438,8563835820,23468933219,ethereum
00:00.0,215.3452396,8291876956,23241002834,ethereum
00:00.0,211.6175384,8770978543,22812625864,ethereum
00:00.0,201.0033775,8336808956,21659224041,ethereum
00:00.0,168.6735796,11738404291,18418924820,ethereum
00:00.0,170.2888677,10971536373,18387961478,ethereum
00:00.0,166.2168032,8887474209,18012013650,ethereum
00:00.0,173.904949,7741411782,18764435752,ethereum
00:00.0,174.0797054,8420640753,18778305331,ethereum
00:00.0,169.6894748,6622811336,18340364798,ethereum
00:00.0,179.757162,8531793897,19371744531,ethereum
00:00.0,180.6324408,7030264696,19506079956,ethereum
00:00.0,180.5789306,7011073716,19515449013,ethereum
00:00.0,176.8585256,6571609558,19083597997,ethereum
00:00.0,175.8631537,6788268824,19013321261,ethereum
00:00.0,176.2772566,6878002599,19009613626,ethereum
00:00.0,170.4471063,6183872973,18414715906,ethereum
00:00.0,180.1442476,8651483187,19492030355,ethereum
00:00.0,180.7897933,7965287587,19537703570,ethereum
00:00.0,193.3399378,9901588881,20896473662,ethereum
00:00.0,191.0410866,8489850464,20655168597,ethereum
00:00.0,180.5524491,9464732027,19490975562,ethereum
00:00.0,179.9465357,7092415248,19456204703,ethereum
00:00.0,181.2872473,7218077682,19636637035,ethereum
00:00.0,186.6160675,6948746949,20182332550,ethereum
00:00.0,180.7456308,7255387196,19551821811,ethereum
00:00.0,175.0540694,7574783774,18931847831,ethereum
00:00.0,177.4769186,6589528029,19185722528,ethereum
00:00.0,172.8862606,8019508916,18701016661,ethereum
00:00.0,171.8524104,6653033262,18584020382,ethereum
00:00.0,175.2121086,7186266522,18941808902,ethereum
00:00.0,174.3544961,6738537535,18867384241,ethereum
00:00.0,171.4265472,6863039382,18558740241,ethereum
00:00.0,161.5840436,8423014823,17459645841,ethereum
00:00.0,160.6783914,7385746458,17399743469,ethereum
00:00.0,181.4531916,11568719162,19637705780,ethereum
00:00.0,179.5352701,13413299279,19404848952,ethereum
00:00.0,183.5808998,11927463513,19901421622,ethereum
00:00.0,181.8617999,10802432065,19665873706,ethereum
00:00.0,190.5059609,10858105799,20630859877,ethereum
00:00.0,183.1337515,10475563029,19844553057,ethereum
00:00.0,182.7557012,10677408738,19802989402,ethereum
00:00.0,183.0641915,8966993687,19841838289,ethereum
00:00.0,183.2156817,17556115440,19859708138,ethereum
00:00.0,181.82444,15978664590,19716789940,ethereum
00:00.0,185.7643309,10711288572,20141787853,ethereum
00:00.0,189.1657552,10976995833,20492280669,ethereum
00:00.0,191.3004005,10229062756,20737428495,ethereum
00:00.0,186.816532,8952840250,20266199492,ethereum
00:00.0,183.6736228,9317711240,19922829399,ethereum
00:00.0,184.9581454,7371484626,20084569101,ethereum
00:00.0,189.0449822,9145731474,20498434184,ethereum
00:00.0,184.8398737,8436450179,20053149256,ethereum
00:00.0,186.8659398,7224692515,20253767836,ethereum
00:00.0,187.8428885,7174004374,20432066850,ethereum
00:00.0,184.7883069,8007041887,20069162255,ethereum
00:00.0,180.1687114,9104427565,19545090767,ethereum
00:00.0,182.6306542,7196313425,19844844655,ethereum
00:00.0,183.9879639,6738152839,19958777558,ethereum
00:00.0,178.3855994,8026165760,19368856365,ethereum
00:00.0,175.8204846,7790094394,19065767350,ethereum
00:00.0,174.8044573,6713792277,18988847254,ethereum
00:00.0,161.1514773,8718872247,17491549309,ethereum
00:00.0,149.9256921,12883154422,16287556192,ethereum
00:00.0,151.9660849,7399048991,16542855739,ethereum
00:00.0,140.2468108,7849310718,15475834863,ethereum
00:00.0,146.3461869,9382188065,15886464709,ethereum
00:00.0,147.5750685,7520914600,16079208210,ethereum
00:00.0,152.6150683,8634745625,16624532573,ethereum
00:00.0,150.9103457,6528542635,16410189699,ethereum
00:00.0,154.2553059,7145810322,16758887510,ethereum
00:00.0,151.735854,5436245311,16526371129,ethereum
00:00.0,151.0231569,6544172474,16406763649,ethereum
00:00.0,148.867268,5011809194,16190436587,ethereum
00:00.0,147.1279518,5245524512,16020038546,ethereum
00:00.0,145.4017095,7074240396,15854160155,ethereum
00:00.0,147.7974921,6421963684,16080828336,ethereum
00:00.0,148.6056982,5806189343,16139573041,ethereum
00:00.0,147.1457865,4749924969,16002334420,ethereum
00:00.0,150.2924488,6027777721,16377855974,ethereum
00:00.0,147.4292613,5789441264,16043706475,ethereum
00:00.0,145.5686792,6047605227,15849875150,ethereum
00:00.0,143.1229787,5883082277,15578842749,ethereum
00:00.0,145.0259255,6766489317,15788957248,ethereum
00:00.0,144.6187808,5946736085,15750794124,ethereum
00:00.0,141.8448652,6322939248,15443355857,ethereum
00:00.0,142.2108692,6837194966,15508762801,ethereum
00:00.0,132.7227432,8956132140,14450939876,ethereum
00:00.0,121.7701073,9871891691,13287532088,ethereum
00:00.0,132.7413611,11532439096,14431239760,ethereum
00:00.0,128.0791539,7865020994,13910360785,ethereum
00:00.0,128.2701942,5979828258,13960011409,ethereum
00:00.0,126.9328733,4862554351,13835225942,ethereum
00:00.0,132.1774697,7466406124,14364983064,ethereum
00:00.0,128.1699717,8703094374,13932981483,ethereum
00:00.0,127.7255989,7694981360,13937886621,ethereum
00:00.0,125.0187059,6446543348,13638505587,ethereum
00:00.0,125.6145843,7594710628,13697038141,ethereum
00:00.0,126.3271802,7290590723,13773176348,ethereum
00:00.0,128.0669874,6709535782,13985982758,ethereum
00:00.0,134.3236472,6514129764,14666626034,ethereum
00:00.0,131.4621364,8424570388,14330460495,ethereum
00:00.0,129.1863853,7103187151,14097451632,ethereum
00:00.0,130.484685,6623732041,14230588104,ethereum
00:00.0,127.045258,6497297884,13859793330,ethereum
00:00.0,133.7026486,9655245100,14613194776,ethereum
00:00.0,134.1368827,6958393690,14636213160,ethereum
00:00.0,135.0057136,7260645128,14738834254,ethereum
00:00.0,143.806398,9514201882,15692578635,ethereum
00:00.0,143.0194323,9440938788,15656491188,ethereum
00:00.0,140.2739353,10095847759,15364547562,ethereum
00:00.0,137.8605593,7280640218,14998595868,ethereum
00:00.0,144.6047743,10273370788,15647071448,ethereum
00:00.0,142.1823333,9737605323,15564837468,ethereum
00:00.0,145.4228763,8488793478,15859031094,ethereum
00:00.0,143.5879691,8019794567,15715287657,ethereum
00:00.0,165.9914385,18970204899,18075462341,ethereum
00:00.0,166.2530969,17862385532,18104742352,ethereum
00:00.0,163.8059011,14605493159,17869543295,ethereum
00:00.0,171.1562179,15915322020,18727969033,ethereum
00:00.0,174.2383732,15808136411,19138755595,ethereum
00:00.0,166.627106,14003433869,18220366702,ethereum
00:00.0,166.9385281,10983216126,18243871991,ethereum
00:00.0,169.2799359,8267420453,18460475136,ethereum
00:00.0,167.8265296,8809189829,18358377436,ethereum
00:00.0,162.5193711,9017537604,17722969843,ethereum
00:00.0,162.4094798,11043498595,17777723072,ethereum
00:00.0,160.6736109,8673816085,17587666193,ethereum
00:00.0,167.6474096,10518901915,18279197138,ethereum
00:00.0,169.7364357,12435457693,18576520021,ethereum
00:00.0,175.1900031,14300512538,19212409346,ethereum
00:00.0,173.7068882,15565369995,19140249467,ethereum
00:00.0,184.7262184,18170945326,20090242968,ethereum
00:00.0,179.2291039,18506953477,19751392941,ethereum
00:00.0,183.3369376,19083817630,20079997943,ethereum
00:00.0,188.5506418,21543158277,20619310835,ethereum
00:00.0,189.8617635,23519056716,20791014743,ethereum
00:00.0,188.8422074,21734656894,20665245888,ethereum
00:00.0,203.8593184,27708721578,22414850797,ethereum
00:00.0,212.7334142,30730370696,23314707734,ethereum
00:00.0,223.2763197,34073387341,24407934017,ethereum
00:00.0,223.300777,35852075949,24478412143,ethereum
00:00.0,228.2922608,37065973225,25011126327,ethereum
00:00.0,224.1469965,40180881297,24577280465,ethereum
00:00.0,236.7853485,17260236148,25966283263,ethereum
00:00.0,264.0327682,25083848406,29001954206,ethereum
00:00.0,267.6704445,31919298278,29312880236,ethereum
00:00.0,284.2318915,32486783384,31059453817,ethereum
00:00.0,263.8999464,31021139511,28909877146,ethereum
00:00.0,262.1562443,26307305450,28746450516,ethereum
00:00.0,267.9356656,28621805406,29075052115,ethereum
00:00.0,281.9457403,33038477053,31034929115,ethereum
00:00.0,259.1838037,24634102799,28662558273,ethereum
00:00.0,257.9883953,34355959853,28258309183,ethereum
00:00.0,265.1644591,18672669188,29114570356,ethereum
00:00.0,260.9965401,14860160863,28657670954,ethereum
00:00.0,274.6312158,15734092875,30135977088,ethereum
00:00.0,265.2421912,21019871770,28974292557,ethereum
00:00.0,248.3173814,15216321567,27274600635,ethereum
00:00.0,224.8105083,20470479538,24823014147,ethereum
00:00.0,225.4297151,23994578700,24879553838,ethereum
00:00.0,227.7052845,19715536660,25137364866,ethereum
00:00.0,218.3483569,13967572975,24105658619,ethereum
00:00.0,218.939797,16557363029,24049874528,ethereum
00:00.0,231.679446,18301098061,25392608994,ethereum
00:00.0,223.960116,19133763159,24709361639,ethereum
00:00.0,224.1348774,14844945103,24635535324,ethereum
00:00.0,228.0809351,16056678005,25072941968,ethereum
00:00.0,244.2384695,16938887970,26861442577,ethereum
00:00.0,237.3807902,15033855133,26199142580,ethereum
00:00.0,198.8196423,18839637104,22145350491,ethereum
00:00.0,200.8468715,17900321701,22001125399,ethereum
00:00.0,200.7490385,10622282128,22178131747,ethereum
00:00.0,194.2179412,14699687559,21375073650,ethereum
00:00.0,110.5978978,17357843633,11956631650,ethereum
00:00.0,132.5728577,24412190320,14567054564,ethereum
00:00.0,123.0308441,8678897519,13505998666,ethereum
00:00.0,124.6034255,10971643912,13756072459,ethereum
00:00.0,110.9915985,11161656314,12178760413,ethereum
00:00.0,117.2170414,10514054746,12991193735,ethereum
00:00.0,117.7004246,9829287702,12900856058,ethereum
00:00.0,136.8118758,13910341816,15068113355,ethereum
00:00.0,131.964694,16267979994,14451395505,ethereum
00:00.0,131.9432185,12633534610,14575207631,ethereum
00:00.0,122.5205988,10177508399,13499834315,ethereum
00:00.0,135.588658,11596650461,14944699607,ethereum
00:00.0,138.7765713,12119249138,15385255696,ethereum
00:00.0,136.2339214,10616935308,15020580579,ethereum
00:00.0,138.7669376,7749490794,15277363231,ethereum
00:00.0,130.2865619,10183491265,14958737457,ethereum
00:00.0,131.4240521,11067855578,14468066255,ethereum
00:00.0,125.3188745,7718875105,13819843925,ethereum
00:00.0,132.363739,8469234428,14615131245,ethereum
00:00.0,133.2364468,7869741297,14699970260,ethereum
00:00.0,136.2163856,7848601147,14896572552,ethereum
00:00.0,141.4537054,13645052824,15522802609,ethereum
00:00.0,141.2615433,11621521039,15597757554,ethereum
00:00.0,144.2008027,9863619646,15898519074,ethereum
00:00.0,142.8508835,8271697078,15770466064,ethereum
00:00.0,169.8550498,15337221519,18679968361,ethereum
00:00.0,164.5160197,16711178691,18166748815,ethereum
00:00.0,172.8035683,12116309212,19089126836,ethereum
00:00.0,170.0951035,11971791025,18787453384,ethereum
00:00.0,157.740158,14135915531,17375118635,ethereum
00:00.0,158.3278779,11128989594,17489565909,ethereum
00:00.0,158.8638257,13002801330,17790409220,ethereum
00:00.0,156.7013588,13286483792,17316641314,ethereum
00:00.0,158.2671512,11468431212,17559917949,ethereum
00:00.0,153.2228637,8578826590,16933905371,ethereum
00:00.0,171.7759908,17430629608,18989526634,ethereum
00:00.0,170.4458905,15220772946,18844786940,ethereum
00:00.0,187.1435441,14284812699,20686869606,ethereum
00:00.0,180.0585965,13763176713,19894212517,ethereum
00:00.0,170.7040587,15901061388,18894679855,ethereum
00:00.0,170.4515429,12178214643,18883297427,ethereum
00:00.0,182.2767577,14853382138,20165266729,ethereum
00:00.0,184.5937025,6903118239,20371607314,ethereum
00:00.0,187.3433686,13419651870,20756708749,ethereum
00:00.0,194.1142368,14452583266,21449928672,ethereum
00:00.0,197.2299044,13530756224,21798344583,ethereum
00:00.0,196.4626254,17659706481,21715118586,ethereum
00:00.0,197.1547316,14644384537,21824818238,ethereum
00:00.0,215.5481727,20966892392,23796586177,ethereum
00:00.0,205.5560054,23630952297,22894189506,ethereum
00:00.0,211.9682953,17137878522,23540629181,ethereum
00:00.0,213.9430112,14287655444,23700169401,ethereum
00:00.0,210.0247095,16158461350,23254687128,ethereum
00:00.0,206.8325342,17901489283,22819858077,ethereum
00:00.0,205.2251797,14345915704,22740460359,ethereum
00:00.0,200.2547945,18128961143,22529347281,ethereum
00:00.0,212.2924762,15142506242,23678773322,ethereum
00:00.0,211.6890484,18337241720,23476076685,ethereum
00:00.0,210.4318181,15514402336,23328821609,ethereum
00:00.0,188.1372262,19756507796,20859785784,ethereum
00:00.0,185.6747181,18768379406,20616754314,ethereum
00:00.0,189.3057818,13706747451,20993946148,ethereum
00:00.0,199.3693725,13403589149,22169692741,ethereum
00:00.0,203.211247,18153298514,22562017222,ethereum
00:00.0,194.2730978,13130818660,21656663418,ethereum
00:00.0,200.5833909,11676763398,22256509489,ethereum
00:00.0,206.768894,13449821514,22938430779,ethereum
00:00.0,214.3576416,13342260442,23793534839,ethereum
00:00.0,213.6867202,10220660538,23656360817,ethereum
00:00.0,209.9207883,10429639021,23303624069,ethereum
00:00.0,198.9175158,8110302356,22089212414,ethereum
00:00.0,206.2277296,10636959193,22960218146,ethereum
00:00.0,206.411207,8524288901,22943289960,ethereum
00:00.0,200.6907286,10782742329,22417907964,ethereum
00:00.0,203.8101183,9317131819,22639118588,ethereum
00:00.0,200.9636154,8593529312,22325672542,ethereum
00:00.0,207.8458939,8773050350,23085068546,ethereum
00:00.0,219.5915641,12329460719,24328143646,ethereum
00:00.0,220.4911673,10335270102,24504031643,ethereum
00:00.0,242.7097703,13546265992,27012940828,ethereum
00:00.0,232.331003,10887047332,25671662155,ethereum
00:00.0,248.0445666,12532381844,27559451838,ethereum
00:00.0,237.2653201,11228877889,26414164714,ethereum
00:00.0,244.1253366,9023955445,27137533088,ethereum
00:00.0,243.7078213,10063518957,27105225698,ethereum
00:00.0,240.246969,8222827212,26722521047,ethereum
00:00.0,242.0216404,7581565795,26923196534,ethereum
00:00.0,244.2267444,9398819028,27129407338,ethereum
00:00.0,246.2127833,8129322897,27441367803,ethereum
00:00.0,243.8495267,8592468950,27188436885,ethereum
00:00.0,247.5419715,7584308102,27480866986,ethereum
00:00.0,232.0007854,12109538779,25655172292,ethereum
00:00.0,237.5934109,9191505535,26414947185,ethereum
00:00.0,238.2936291,6588386730,26503078976,ethereum
00:00.0,232.1125205,6517043494,25856836267,ethereum
00:00.0,231.0170116,9539612843,25743924409,ethereum
00:00.0,235.2884795,6857067975,26206196968,ethereum
00:00.0,233.8636185,6079869078,26079437154,ethereum
00:00.0,231.6848573,6063250096,25847377552,ethereum
00:00.0,228.9592128,6840801770,25534271650,ethereum
00:00.0,228.8691488,5400222130,25501270877,ethereum
00:00.0,227.7919059,4995955268,25381090911,ethereum
00:00.0,243.36471,5973345536,27083046207,ethereum
00:00.0,243.0794822,6291513184,27097142033,ethereum
00:00.0,234.5649846,8149316605,26239099771,ethereum
00:00.0,232.6487035,6321009243,25963410302,ethereum
00:00.0,229.636526,6513998361,25643178438,ethereum
00:00.0,221.0260853,6164981016,24650756780,ethereum
00:00.0,225.1229462,5641785424,25059706535,ethereum
00:00.0,228.2057638,5792207633,25465535919,ethereum
00:00.0,225.592815,5282884956,25169333234,ethereum
00:00.0,230.6619436,5307320170,25738012878,ethereum
00:00.0,226.5744243,4427853855,25284990220,ethereum
00:00.0,225.1764055,4553181088,25132071681,ethereum
00:00.0,229.0947165,4910504256,25572481116,ethereum
00:00.0,227.899375,5250547694,25442148686,ethereum
00:00.0,241.5268519,7214622724,26966777215,ethereum
00:00.0,238.9644805,6390063708,26667827703,ethereum
00:00.0,246.8590079,6855809513,27538955079,ethereum
00:00.0,241.9751286,5454877568,27017961198,ethereum
00:00.0,240.9549538,4948468763,26917385878,ethereum
00:00.0,239.1020255,4350900774,26712364780,ethereum
00:00.0,241.7715226,5293860445,26889793823,ethereum
00:00.0,239.6387868,5773853723,26757968884,ethereum
00:00.0,240.2514707,4794731175,26870705033,ethereum
00:00.0,238.6635972,4622070139,26686755679,ethereum
00:00.0,233.8370746,4836661398,26142878197,ethereum
00:00.0,232.7814774,4344879746,26015174195,ethereum
00:00.0,235.6811448,4349365185,26352655622,ethereum
00:00.0,238.8952317,4452847140,26715274452,ethereum
00:00.0,236.0600984,5152984578,26401433619,ethereum
00:00.0,245.233735,5121955556,27404691588,ethereum
00:00.0,263.762464,6556501920,29528105820,ethereum
00:00.0,274.7236203,7634745875,30714049723,ethereum
00:00.0,279.4270562,7547527176,31236557399,ethereum
00:00.0,305.0381394,10358352414,34136825750,ethereum
00:00.0,310.517991,10227817626,34754323492,ethereum
00:00.0,320.4761913,15060479190,35873239729,ethereum
00:00.0,316.4067661,12462060871,35422047874,ethereum
00:00.0,317.5390729,10343143710,35553131949,ethereum
00:00.0,334.741922,10534706858,37564052087,ethereum
00:00.0,346.0035061,11638423647,38794882275,ethereum
00:00.0,387.9424212,15379516252,43411673380,ethereum
00:00.0,370.7323024,15202899455,41469942048,ethereum
00:00.0,386.2474477,11174150665,43272376856,ethereum
00:00.0,389.3830083,12113993540,43787281284,ethereum
00:00.0,400.1843625,10578439440,44844619093,ethereum
00:00.0,394.5417455,11175559421,44217734699,ethereum
00:00.0,379.1351558,12469778425,42541561650,ethereum
00:00.0,391.4784386,7446547698,43821378073,ethereum
00:00.0,389.6229311,5940323179,43682388560,ethereum
00:00.0,395.2099137,12717549263,44298575285,ethereum
00:00.0,379.174764,13124713654,42639702440,ethereum
00:00.0,387.5005308,12808587804,43436076388,ethereum
00:00.0,427.4902654,17422050836,47693538253,ethereum
00:00.0,438.7625875,15546677423,49022330905,ethereum
00:00.0,432.6546652,10265309386,48462771179,ethereum
00:00.0,433.4318609,12680404379,48635333663,ethereum
00:00.0,430.0325051,11697848304,48259667903,ethereum
00:00.0,422.1066529,12062999738,47400903599,ethereum
00:00.0,406.5744692,12854733825,45642757812,ethereum
00:00.0,416.4697758,10564357238,46754739209,ethereum
00:00.0,386.8238914,12518435194,43434501400,ethereum
00:00.0,395.8850183,10612983427,44454504741,ethereum
00:00.0,390.789135,9775318835,44021875259,ethereum
00:00.0,408.2691456,11007565810,45914782851,ethereum
00:00.0,383.6621431,12857413913,43097616381,ethereum
00:00.0,385.7524999,10454041361,43337732293,ethereum
00:00.0,381.8376513,10466849104,42903096294,ethereum
00:00.0,395.1382132,10196208352,44402928843,ethereum
00:00.0,399.3745438,9631959320,44884412905,ethereum
00:00.0,428.2956792,12945668315,48092923343,ethereum
00:00.0,435.6930233,14228693736,49098776608,ethereum
00:00.0,475.6846643,18804560687,54146717971,ethereum
00:00.0,439.3537602,19315593283,49401551509,ethereum
00:00.0,383.6915312,17364384113,43135808903,ethereum
00:00.0,387.9040291,10260946593,43627087090,ethereum
00:00.0,334.468593,22254663654,37655618254,ethereum
00:00.0,352.9930021,21920007829,39710363028,ethereum
00:00.0,351.8778603,14769191934,39639961273,ethereum
00:00.0,337.8450519,14799132843,37835807856,ethereum
00:00.0,351.2322671,13120851004,39580368571,ethereum
00:00.0,367.6389288,74747424441,41300327191,ethereum
00:00.0,373.914906,12937594459,42135842526,ethereum
00:00.0,387.7235163,11465259433,43393172174,ethereum
00:00.0,365.6955063,13172306579,41170490544,ethereum
00:00.0,376.3945611,14124838468,42353184459,ethereum
00:00.0,364.6900451,12209389923,41019180032,ethereum
00:00.0,365.1305508,13298202038,41136175614,ethereum
00:00.0,388.7974562,16748693290,43828530075,ethereum
00:00.0,383.172866,9883257471,43009572687,ethereum
00:00.0,385.4721235,11046298234,43455110863,ethereum
00:00.0,370.9678952,11369621273,41929980577,ethereum
00:00.0,341.2771309,14837815990,38695806847,ethereum
00:00.0,343.9175471,11967106211,38679912764,ethereum
00:00.0,321.0774352,9839917613,36239170986,ethereum
00:00.0,348.82102,12209550797,39314719147,ethereum
00:00.0,351.331567,10740036294,39598389062,ethereum
00:00.0,354.2615819,10859942552,39946698188,ethereum
00:00.0,357.0664364,9973839925,40273903426,ethereum
00:00.0,354.4295835,9818467157,39794887269,ethereum
00:00.0,359.4260895,9708794839,40574256068,ethereum
00:00.0,359.5989848,8037484325,40586538616,ethereum
00:00.0,353.1978481,11835729248,39782583383,ethereum
00:00.0,345.9125682,12194440258,39005631808,ethereum
00:00.0,345.9924632,8933121301,39098719407,ethereum
00:00.0,352.4588065,8905022839,39758373728,ethereum
00:00.0,353.6044273,9285381015,39890007481,ethereum
00:00.0,340.6160218,10280978397,38419834421,ethereum
00:00.0,341.4437965,8044228156,38556379198,ethereum
00:00.0,350.0556766,9330978624,39539898845,ethereum
00:00.0,365.3394448,11301702589,41261693685,ethereum
00:00.0,370.471811,10673988208,41919449520,ethereum
00:00.0,374.4970151,8000631028,42273071873,ethereum
00:00.0,387.2555584,12458841249,43787622890,ethereum
00:00.0,381.1687739,9741612768,43068111158,ethereum
00:00.0,379.2102538,10673398920,42827891086,ethereum
00:00.0,377.1586811,10155629419,42625398559,ethereum
00:00.0,365.9906424,9375570544,41424753265,ethereum
00:00.0,368.6504704,8087278469,41654901940,ethereum
00:00.0,378.0493653,7527761590,42730815493,ethereum
00:00.0,379.6394773,8995049005,42919073938,ethereum
00:00.0,368.2270142,7492023939,41623179887,ethereum
00:00.0,391.1667422,12728437764,44137912522,ethereum
00:00.0,413.2018903,12229478489,46776265907,ethereum
00:00.0,408.8894886,11171063369,46233128841,ethereum
00:00.0,411.9592178,9333976948,46625376045,ethereum
00:00.0,406.1570941,8489563012,45985592949,ethereum
00:00.0,393.3829084,14982520071,44537523612,ethereum
00:00.0,403.5298378,10384433737,45687568527,ethereum
00:00.0,388.8773399,11312414333,43943405501,ethereum
00:00.0,386.446013,10294153383,43798925859,ethereum
00:00.0,382.900771,10598788555,43341298726,ethereum
00:00.0,385.8445888,9009356074,43692767478,ethereum
00:00.0,394.936342,8655139278,44687833550,ethereum
00:00.0,383.8498034,8492071098,43437224863,ethereum
00:00.0,387.6163737,9513314551,43903834507,ethereum
00:00.0,401.7330968,11648560618,45360338717,ethereum
00:00.0,415.9277704,13606373471,47077208350,ethereum
00:00.0,454.6515431,16264349017,51546745853,ethereum
00:00.0,435.4183541,15146746572,49463138492,ethereum
00:00.0,455.358367,11155033976,51682115129,ethereum
00:00.0,445.0512933,12036099592,50377035452,ethereum
00:00.0,449.8161845,7873172433,51000796202,ethereum
00:00.0,463.1808717,11456937854,52569790943,ethereum
00:00.0,462.2056196,11096201853,52548309254,ethereum
00:00.0,475.9690937,10814357418,53963588841,ethereum
00:00.0,462.7183971,9774490046,52476765553,ethereum
00:00.0,449.2068016,8946780761,50978678613,ethereum
00:00.0,461.3711967,9874800384,52356872782,ethereum
00:00.0,482.1983847,12534266982,54716609290,ethereum
00:00.0,479.4376614,15390748757,54435713128,ethereum
00:00.0,471.3179584,10960245344,53447508889,ethereum
00:00.0,508.7922146,15567496837,57875755338,ethereum
00:00.0,548.8421162,17270632325,62062910159,ethereum
00:00.0,560.5088875,20803203331,64219272617,ethereum
00:00.0,608.2733109,22868894446,68705033456,ethereum
00:00.0,602.6662624,19964356486,68461935306,ethereum
00:00.0,568.275153,15178975819,64369854809,ethereum
00:00.0,518.4670452,25993581649,58947811752,ethereum
00:00.0,517.5530264,14714678172,58773961398,ethereum
00:00.0,537.3926121,9637463880,61290956964,ethereum
00:00.0,574.7511197,13623124682,65121266718,ethereum
00:00.0,612.2637856,18811269167,69576210027,ethereum
00:00.0,589.5818444,23557071520,66950738085,ethereum
00:00.0,598.7606101,14839044995,68153602806,ethereum
00:00.0,616.5066616,12249197831,70109767422,ethereum
00:00.0,571.1904316,14326184164,64944263292,ethereum
00:00.0,595.919414,11764206189,67764042949,ethereum
00:00.0,601.9689349,11453823478,68483582708,ethereum
00:00.0,592.3865067,10010900863,67474119686,ethereum
00:00.0,554.3296743,13501656448,63305670197,ethereum
00:00.0,573.8953091,14024278560,65276424697,ethereum
00:00.0,560.4542654,11590043392,63759073875,ethereum
00:00.0,545.9828353,11334198381,62124158561,ethereum
00:00.0,568.3587534,9511330148,64655118180,ethereum
00:00.0,590.3244403,9082894202,67134794852,ethereum
00:00.0,585.5418949,7794572085,66629545532,ethereum
00:00.0,589.0668316,10160486193,67041487309,ethereum
00:00.0,635.9618894,14781462845,72301103108,ethereum
00:00.0,644.0652702,19729196034,72955533475,ethereum
00:00.0,654.4204163,16512361339,74135277407,ethereum
00:00.0,659.3188076,14703775003,75092677592,ethereum
00:00.0,639.5154369,12845420666,72618785346,ethereum
00:00.0,610.4270279,14563648896,69545799024,ethereum
00:00.0,634.9797234,11548425749,72327947935,ethereum
00:00.0,587.9588955,16795838162,67468061368,ethereum
00:00.0,612.8796571,15132872520,69867514814,ethereum
00:00.0,626.4567388,13125875206,71422858091,ethereum
00:00.0,636.7423172,14640527408,72391403991,ethereum
00:00.0,689.6598573,24721301580,78833072066,ethereum
00:00.0,732.9570293,22707049400,83575563403,ethereum
00:00.0,735.5908982,17170428248,83885243124,ethereum
00:00.0,752.8559324,13293869467,85790178023,ethereum
00:00.0,738.6169382,18166112098,84037694047,ethereum
00:00.0,730.1473402,13843183079,83294083323,ethereum
00:00.0,777.6960653,20443662606,88595346036,ethereum
00:00.0,967.0005967,1.40907E+11,1.12525E+11,ethereum
00:00.0,1025.654768,62285144708,1.16693E+11,ethereum
00:00.0,1103.358252,47148245967,1.25113E+11,ethereum
00:00.0,1208.575093,47886847354,1.37307E+11,ethereum
00:00.0,1229.471315,43042878464,1.39085E+11,ethereum
00:00.0,1223.729688,48132624603,1.39146E+11,ethereum
00:00.0,1282.979576,34851118091,1.47398E+11,ethereum
00:00.0,1267.731003,44541377224,1.44775E+11,ethereum
00:00.0,1092.914338,67107873699,1.24729E+11,ethereum
00:00.0,1045.406815,37495863245,1.19331E+11,ethereum
00:00.0,1132.015591,32166268470,1.28582E+11,ethereum
00:00.0,1216.914788,34339866027,1.3824E+11,ethereum
00:00.0,1171.860018,39499008134,1.33962E+11,ethereum
00:00.0,1234.63187,38277998838,1.41369E+11,ethereum
00:00.0,1229.379698,35508914212,1.42087E+11,ethereum
00:00.0,1255.976692,30802895108,1.43378E+11,ethereum
00:00.0,1383.48409,52274850962,1.57929E+11,ethereum
00:00.0,1385.852996,52021227614,1.56457E+11,ethereum
00:00.0,1122.912433,49658518028,1.30714E+11,ethereum
00:00.0,1236.683443,48657448380,1.40272E+11,ethereum
00:00.0,1231.17638,30774910632,1.40773E+11,ethereum
00:00.0,1392.539763,39913977039,1.58167E+11,ethereum
00:00.0,1323.429503,44124188232,1.5194E+11,ethereum
00:00.0,1355.233724,40367492549,1.55447E+11,ethereum
00:00.0,1253.141672,38752412145,1.41774E+11,ethereum
00:00.0,1328.773619,32668893127,1.52877E+11,ethereum
00:00.0,1380.284259,49454503568,1.58354E+11,ethereum
00:00.0,1372.427229,29581914651,1.57411E+11,ethereum
00:00.0,1317.047436,24723054988,1.50323E+11,ethereum
00:00.0,1368.664455,28544048878,1.55894E+11,ethereum
00:00.0,1514.225196,42952410182,1.74557E+11,ethereum
00:00.0,1661.000824,42202356538,1.89024E+11,ethereum
00:00.0,1587.800899,42668487954,1.83982E+11,ethereum
00:00.0,1724.856908,39147540640,1.96424E+11,ethereum
00:00.0,1683.941298,36776919164,1.92164E+11,ethereum
00:00.0,1608.640548,38849634841,1.84109E+11,ethereum
00:00.0,1750.997554,45540524355,1.98719E+11,ethereum
00:00.0,1769.053534,42127693214,2.03103E+11,ethereum
00:00.0,1739.164209,40563120177,1.99919E+11,ethereum
00:00.0,1782.508869,33868453070,2.03775E+11,ethereum
00:00.0,1841.197751,36105354379,2.10344E+11,ethereum
00:00.0,1810.842546,33305061601,2.07891E+11,ethereum
00:00.0,1804.984146,30218599727,2.07057E+11,ethereum
